work_order_id,component_number,equipment_number,component_category,comment,users,created_at,scheduled_start_date,scheduled_completion_date,started_at,estimated_hours,actual_hours,finished_at,actual_start_date,status,priority,was_planned_maintenance,did_require_shutdown,activity_type
3381961,PV1-1123-TRH0434-DTS-BP,434,BRAKE PARK DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,change o- ring of differential display. * DUPLICATE *,38045,01-Aug-16,15-Nov-16,15-Nov-16,11/15/2016 18:52,1,NULL,06-Oct-16,06-Oct-16,Complete,2 - Due less than 14 days,Y,Required,PDM-Predictive
3381975,PV1-1123-TRH0434-HYS-SS,434,STEERING SYSTEM HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,change o- ring of differential display.,38045,01-Aug-16,13-Sep-16,13-Sep-16,9/13/2016 13:21,2,NULL,30-Aug-16,30-Aug-16,Complete,3 - Due less than 30 days,N,Required,PDM-Predictive
3381981,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,LIFTING SENSOR CHANGE HOPPER,38045,01-Aug-16,13-Sep-16,13-Sep-16,9/13/2016 13:14,2,NULL,30-Aug-16,30-Aug-16,Complete,3 - Due less than 30 days,N,Required,PDM-Predictive
3381988,PV1-1123-TRH0434-ELS,434,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 434,"HYD HOSE CHANGE FROM THE BROKEN Chambel rear brake, to the accumulator HYD.",38045,01-Aug-16,15-Oct-16,15-Oct-16,10/15/2016 12:53,1,1,15-Oct-16,15-Oct-16,Complete,2 - Due less than 14 days,N,Required,PDM-Predictive
3382580,PV1-1123-TRH0434-ELS,434,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 434,CHANGE CONTROL HOSE PILOT STEERING PUMP. PD NO. PART (288-4403),30796,01-Aug-16,13-Aug-16,13-Aug-16,8/13/2016 17:16,1,1,13-Aug-16,13-Aug-16,Complete,2 - Due less than 14 days,N,Required,IN-Inspection
3382581,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,CHANGING THE RUBBER of the main staircase.,30796,01-Aug-16,13-Aug-16,13-Aug-16,8/13/2016 17:52,1,1,13-Aug-16,13-Aug-16,Complete,1 - Due less than 7 days,N,Required,IN-Inspection
3385118,PV1-1123-TRH0434-HYS-CHOIST-R,434,CYLINDER HOIST RIGHT HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,CHANGING THE LAMP BULB CAB.,26109,02-Aug-16,02-Aug-16,02-Aug-16,08-02-16 18:13,4,4,02-Aug-16,02-Aug-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
3386041,PV1-1123-TRH0434-FRM-CAB,434,CAB AND CONTROLS FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,"Inspect internal cabin light, report that does not turn. * Dispach *",19913,03-Aug-16,03-Aug-16,03-Aug-16,08-03-16 6:33,1,1,03-Aug-16,03-Aug-16,Complete,0 - Immediate,N,Required,RE-Replace
3388041,PV1-1123-TRH0434-TIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,"EVALUATE, GENERATING CORRECTED AND BACKLOG IF NECESSARY: TACHOMETERS BOARD IS LOOSE AND VARIOUS PARTS BROKEN * dispach *",36966,03-Aug-16,28-Aug-16,28-Aug-16,8/28/2016 4:40,15,NULL,22-Aug-16,22-Aug-16,Complete,2 - Due less than 14 days,Y,Not Required,RP-Repair
3388544,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,CHANGE OF CYLINDER RIGHT LEVANTE,26109,03-Aug-16,03-Aug-16,03-Aug-16,08-03-16 21:37,2,2,03-Aug-16,03-Aug-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
3390713,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,Change the horn fault in the diaphragm.,30796,04-Aug-16,13-Aug-16,14-Aug-16,8/13/2016 2:00,0,26,14-Aug-16,13-Aug-16,Complete,3 - Due less than 30 days,N,Required,SR-Service
3391523,PV1-1123-TRH0434-HYS-SS,434,STEERING SYSTEM HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,change valve pos. 4,30796,05-Aug-16,13-Aug-16,13-Aug-16,8/13/2016 8:17,24,NULL,13-Aug-16,13-Aug-16,Complete,3 - Due less than 30 days,N,Required,IN-Inspection
3391600,PV1-1123-TRH0434-ENG,434,ENGINE HAULTRUCK CATERPILLAR 789D 434,CHANGE OIL LEVEL SENSOR TRANSMISSION,40184,05-Aug-16,13-Aug-16,13-Aug-16,8/13/2016 10:12,2,1,13-Aug-16,13-Aug-16,Complete,2 - Due less than 14 days,N,Required,PDM-Predictive
3391621,PV1-1123-TRH0434-ENG,434,ENGINE HAULTRUCK CATERPILLAR 789D 434,PREVENTIVE MAINTENANCE 789D CATERPILLAR HRS 4000,30796,05-Aug-16,13-Aug-16,13-Aug-16,8/13/2016 11:52,10,10,13-Aug-16,13-Aug-16,Complete,3 - Due less than 30 days,N,Required,AD-Adjust
3391851,PV1-1123-TRH0434-TIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,IMCA IMPROVEMENT: Replacement Clamps Directorate Accumulators ¢ n 789D.,36993,05-Aug-16,05-Aug-16,05-Aug-16,08-05-16 16:03,1,1,05-Aug-16,05-Aug-16,Complete,1 - Due less than 7 days,N,Required,RP-Repair
3393683,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,INSPECT INTAKE AND EXHAUST SYSTEM OF MOTOR FOR HIGH SOOT,26109,08-Aug-16,08-Aug-16,08-Aug-16,08-08-16 12:05,4,3,08-Aug-16,08-Aug-16,Complete,1 - Due less than 7 days,N,Required,RP-Repair
3397395,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,ADJUSTING VALVES AND MOTOR THERMAL ROTATORS CAT789D,26109,10-Aug-16,10-Aug-16,10-Aug-16,08-10-16 14:29,1,1,10-Aug-16,10-Aug-16,Complete,1 - Due less than 7 days,N,Required,RP-Repair
3399196,PV1-1123-TRH0434-TIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,COMPLETING PSI TYRE POS 4,36993,12-Aug-16,12-Aug-16,12-Aug-16,08-12-16 12:31,1,2,12-Aug-16,12-Aug-16,Complete,1 - Due less than 7 days,N,Required,RP-Repair
3399734,PV1-1123-TRH0434-ACS,434,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 434,MEND STAIRS LEFT BY ACCIDENT.,25827,13-Aug-16,13-Aug-16,13-Aug-16,8/13/2016 20:33,1,1,13-Aug-16,13-Aug-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
3399750,PV1-1123-TRH0434-HYS,434,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,SORDAR ESPARRAGO BASE BATTERY,25827,13-Aug-16,13-Aug-16,14-Aug-16,8/13/2016 22:31,6,6,14-Aug-16,13-Aug-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
3399763,PV1-1123-TRH0434-HYS,434,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,COMPLETING LLANTA POS 5,25827,13-Aug-16,13-Aug-16,14-Aug-16,8/13/2016 23:31,5,10,14-Aug-16,13-Aug-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
3399969,PV1-1123-TRH0434-FRM-CAB,434,CAB AND CONTROLS FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,Replace chorea compressor A / C.,25827,14-Aug-16,28-Feb-17,28-Feb-17,2/28/2017 3:21,6,NULL,NULL,NULL,Cancelled,4 - Due more than 30 days,Y,Required,RE-Replace
3408307,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,REPLACING HYDRAULIC HOSES AND SERVICING LADDER.,30796,18-Aug-16,28-Aug-16,28-Aug-16,8/28/2016 8:15,4,3,28-Aug-16,28-Aug-16,Complete,3 - Due less than 30 days,Y,Required,IN-Inspection
3409051,PV1-1123-TRH0434-FRM,434,FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,Replace sleeve Succi ¢ n Pump Transmission ¢ n.,27888,19-Aug-16,19-Aug-16,19-Aug-16,8/19/2016 8:16,6,4,19-Aug-16,19-Aug-16,Complete,1 - Due less than 7 days,N,Required,RP-Repair
3409726,PV1-1123-TRH0434-FIRE,434,FIRE SUPRESSION SYSTEM HAULTRUCK CATERPILLAR 789D 434,Replace the cabin board.,25827,20-Aug-16,20-Aug-16,20-Aug-16,8/20/2016 15:48,2,NULL,20-Aug-16,20-Aug-16,Complete,0 - Immediate,N,Required,RE-Replace
3409785,PV1-1123-TRH0434-HYS-SS,434,STEERING SYSTEM HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789D,26123,20-Aug-16,20-Aug-16,20-Aug-16,8/20/2016 21:13,4,NULL,20-Aug-16,20-Aug-16,Complete,0 - Immediate,N,Required,RE-Replace
3410030,PV1-1123-TRH0434-DTS-BP,434,BRAKE PARK DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,ADAPTERS FOR MAKING level measurement TANK GREASE GREASE CENTRALISED,25827,21-Aug-16,21-Aug-16,21-Aug-16,8/21/2016 5:30,1,1,21-Aug-16,21-Aug-16,Complete,0 - Immediate,N,Required,RP-Repair
3411837,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,REPLACING BASE SYSTEM ACTUATOR MANUAL FIRE SUPPRESSION CABIN.,29810,23-Aug-16,23-Aug-16,23-Aug-16,8/23/2016 7:05,2,NULL,23-Aug-16,23-Aug-16,Complete,1 - Due less than 7 days,N,Required,SR-Service
3412197,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,CORRECTION FOR STEERING OIL LEAK LINIA ROTA,21713,23-Aug-16,11-Sep-16,11-Sep-16,09-11-16 14:00,0,12,11-Sep-16,11-Sep-16,Complete,3 - Due less than 30 days,Y,Required,SR-Service
3418207,PV1-1123-TRH0434-DTS-BRK-REL,434,BRAKE LEFT REAR DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,Correct Event Level 3 High Racing Brakes.,26109,26-Aug-16,26-Aug-16,26-Aug-16,8/26/2016 15:44,3,12,26-Aug-16,26-Aug-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
3419163,PV1-1123-TRH0434-ENG-ALT,434,ALTERNATOR  ENGINE HAULTRUCK CATERPILLAR 789D 434,COMPLETING A TYRE PSI POS # 4.,19341,27-Aug-16,27-Aug-16,28-Aug-16,8/27/2016 21:56,6,6,28-Aug-16,27-Aug-16,Complete,0 - Immediate,N,Required,RE-Replace
3421918,PV1-1123-TRH0434-DTS-TC,434,TORQUE CONVERTER DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,PREVENTIVE MAINTENANCE 500 HRS CATERPILLAR 789D,27046,29-Aug-16,31-Oct-16,31-Oct-16,10/31/2016 17:09,2,2,05-Oct-16,05-Oct-16,Complete,3 - Due less than 30 days,N,Required,PDM-Predictive
3422423,PV1-1123-TRH0434-ENG,434,ENGINE HAULTRUCK CATERPILLAR 789D 434,OIL LEAK CORRECTION BY HYDRAULIC BRAKE INFRIAMIENTO maguera OF LAW tracero,28360,30-Aug-16,24-Apr-17,24-Apr-17,4/24/2017 7:01,1,NULL,NULL,NULL,Released,4 - Due more than 30 days,N,Required,RB-Rebuild
6009419,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,REPLACING BELT ALTERNATOR,40794,07-Sep-16,07-Sep-16,07-Sep-16,09-07-16 16:07,1,2,07-Sep-16,07-Sep-16,Complete,0 - Immediate,N,Required,RE-Replace
6013273,PV1-1123-TRH0434-ELS,434,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 434,CHANGING THE FILTER PRESSURE HOSE CHARGING CONVERTER.,26123,08-Sep-16,08-Sep-16,08-Sep-16,09-08-16 20:28,3,3,08-Sep-16,08-Sep-16,Complete,0 - Immediate,N,Required,RP-Repair
6014275,PV1-1123-TRH0434-TIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,Block Request for engine repair Reman 3516.,36993,09-Sep-16,09-Sep-16,09-Sep-16,09-09-16 16:01,12,10,09-Sep-16,09-Sep-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
6025804,PV1-1123-TRH0434-DTS-BP,434,BRAKE PARK DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,ISNTALAR SCREW ENGINE GUARDIAN,25827,15-Sep-16,15-Sep-16,15-Sep-16,9/15/2016 22:30,2,1,15-Sep-16,15-Sep-16,Complete,1 - Due less than 7 days,N,Required,AD-Adjust
6029000,PV1-1123-TRH0434-HYS,434,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,REPAIR WORK LIGHTS,30757,19-Sep-16,19-Sep-16,19-Sep-16,9/19/2016 9:23,6,6,19-Sep-16,19-Sep-16,Complete,0 - Immediate,N,Required,RE-Replace
6030637,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,CHANGING TIRE REPAIR FAILED pos.4,30796,20-Sep-16,29-Sep-16,29-Sep-16,9/29/2016 10:00,0,2,29-Sep-16,29-Sep-16,Complete,3 - Due less than 30 days,Y,Required,IN-Inspection
6032294,PV1-1123-TRH0434-ENG-PPF,434,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 434,High-race event correct Brakes.,26109,21-Sep-16,21-Sep-16,21-Sep-16,9/21/2016 1:49,2,NULL,21-Sep-16,21-Sep-16,Complete,1 - Due less than 7 days,N,Required,RP-Repair
6033047,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,oil change and hydraulic brake noise filters,26109,21-Sep-16,22-Dec-16,22-Dec-16,12/22/2016 7:27,8,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,N,Required,RE-Replace
6033887,PV1-1123-TRH0434-HYS,434,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789D,32468,21-Sep-16,30-Nov-16,30-Nov-16,11/30/2016 14:18,NULL,NULL,24-Oct-16,24-Oct-16,Complete,3 - Due less than 30 days,N,Required,PDM-Predictive
6033917,PV1-1123-TRH0434-ENG-PPF,434,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 434,CRACK REPAIR FUEL TANK,25827,21-Sep-16,21-Sep-16,21-Sep-16,9/21/2016 13:16,6,6,21-Sep-16,21-Sep-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
6033990,PV1-1123-TRH0434-TIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,CHANGE FUEL TANK FOR CRACK AT THE BOTTOM. (Cancelled this team has another WO for change fuel tank). 3341727,36993,21-Sep-16,21-Sep-16,21-Sep-16,9/21/2016 14:00,12,5,21-Sep-16,21-Sep-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
6036199,PV1-1123-TRH0434-DTS-BRK,434,BRAKE SYSTEM DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,WORK ORDER FITTING FOR INSTALLATION HYDRAULIC OIL microfiltration,26123,22-Sep-16,22-Sep-16,22-Sep-16,9/22/2016 22:27,2,2,22-Sep-16,22-Sep-16,Complete,0 - Immediate,N,Required,SR-Service
6037349,PV1-1123-TRH0434-FRM-CAB,434,CAB AND CONTROLS FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,Replace coupling R ask Fuel Supply.,26123,23-Sep-16,23-Sep-16,24-Sep-16,9/23/2016 23:36,4,4,24-Sep-16,23-Sep-16,Complete,0 - Immediate,N,Required,SR-Service
6046730,PV1-1123-TRH0434-DTS-FD-RE-L,434,FINAL DRIVE REAR LEFT DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,TIRE CHANGE POS 5 pricked on the TREAD,19913,27-Sep-16,27-Sep-16,27-Sep-16,9/27/2016 8:07,24,NULL,27-Sep-16,27-Sep-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
6046786,PV1-1123-TRH0434-DTS-FD-RE-L,434,FINAL DRIVE REAR LEFT DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,BRAKE CAREER HIGH,19913,27-Sep-16,31-Oct-16,31-Oct-16,10/31/2016 8:18,6,6,30-Sep-16,30-Sep-16,Complete,3 - Due less than 30 days,Y,Required,NULL
6046804,PV1-1123-TRH0434-DTS-FD-RE-L,434,FINAL DRIVE REAR LEFT DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,AND SET THE BOARD SET IN THE COCKPIT,19913,27-Sep-16,31-Oct-16,31-Oct-16,10/31/2016 8:21,6,6,30-Sep-16,30-Sep-16,Complete,3 - Due less than 30 days,Y,Required,RE-Replace
6049319,PV1-1123-TRH0434-DTS-FD-RE-L,434,FINAL DRIVE REAR LEFT DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,SOLAR GEAR CHANGE CONTROL FINAL SECONDARY LEFT SIDE BY DA ¥ or teeth.,19913,28-Sep-16,28-Sep-16,28-Sep-16,9/28/2016 6:48,48,NULL,28-Sep-16,28-Sep-16,Complete,3 - Due less than 30 days,N,Required,RE-Replace
6049505,PV1-1123-TRH0434-DTS-BP,434,BRAKE PARK DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,SEMI SHIFT CONTROL SHAFT LEFT. PCR34,40794,28-Sep-16,28-Sep-16,28-Sep-16,9/28/2016 8:47,1,NULL,NULL,NULL,Cancelled,0 - Immediate,N,Required,RE-Replace
6052991,PV1-1123-TRH0434-TIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,CHANGE OF COMMAND RIGHT AXLE SEMI. PCR34,36993,29-Sep-16,29-Sep-16,29-Sep-16,9/29/2016 13:27,12,6,29-Sep-16,29-Sep-16,Complete,1 - Due less than 7 days,N,Required,SR-Service
6053731,PV1-1123-TRH0434-DTS-FD-RE-R,434,FINAL DRIVE REAR RIGHT DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,FINAL COMMAND CHANGE BRAKE & WHEEL REAR LEFT,25827,29-Sep-16,29-Sep-16,30-Sep-16,9/29/2016 20:26,60,120,30-Sep-16,29-Sep-16,Complete,0 - Immediate,N,Required,RE-Replace
6055321,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,REEMPLASO OF ,19339,01-Oct-16,01-Oct-16,01-Oct-16,10-01-16 3:57,4,NULL,01-Oct-16,01-Oct-16,Complete,1 - Due less than 7 days,N,Required,RP-Repair
6055406,PV1-1123-TRH0434-ELS,434,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 434,CYLINDER GP-AIR / HYDRAULIC ,26123,01-Oct-16,01-Oct-16,01-Oct-16,10-01-16 7:10,4,NULL,01-Oct-16,01-Oct-16,Complete,0 - Immediate,N,Required,RE-Replace
6058727,PV1-1123-TRH0434-DTS-DIF,434,DIFFERENTIAL DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,FRONT,40184,03-Oct-16,03-Oct-16,03-Oct-16,10-03-16 15:53,3,NULL,NULL,NULL,Cancelled,2 - Due less than 14 days,N,Required,PDM-Predictive
6058735,PV1-1123-TRH0434-DTS-FD-RE-L,434,FINAL DRIVE REAR LEFT DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,INSTALL AND REMOVE TYRE TYRE POS 4 POS 4/6,40184,03-Oct-16,15-Oct-16,15-Oct-16,10/15/2016 7:29,8,NULL,15-Oct-16,15-Oct-16,Complete,2 - Due less than 14 days,N,Required,PDM-Predictive
6058739,PV1-1123-TRH0434-DTS-FD-RE-R,434,FINAL DRIVE REAR RIGHT DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,REPLACING FINAL SET CONTROL RIGHT,40184,03-Oct-16,03-Oct-16,03-Oct-16,10-03-16 15:53,1,NULL,NULL,NULL,Cancelled,2 - Due less than 14 days,N,Required,PDM-Predictive
6060992,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,FINAL INSPECTION FOR DELIVERY,29810,04-Oct-16,04-Oct-16,04-Oct-16,10-04-16 14:23,6,NULL,04-Oct-16,04-Oct-16,Complete,1 - Due less than 7 days,N,Required,SR-Service
6063599,PV1-1123-TRH0434-TIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,REPLACING BACK LIGHTS.,36966,05-Oct-16,30-Oct-16,30-Oct-16,10/30/2016 10:30,18,NULL,30-Oct-16,30-Oct-16,Complete,2 - Due less than 14 days,Y,Not Required,RE-Replace
6064353,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,"DRAW OIL DIFFERENTIAL, OIL SUPPLY 50W AND SEND TO OPERATE. THIS WILL BE FLUENT CHANGED AFTER 24 HOURS OF OPERATION AND OIL POWER DRIVE will be supplied 6000",26109,06-Oct-16,06-Oct-16,06-Oct-16,10-06-16 0:01,2,2,06-Oct-16,06-Oct-16,Complete,1 - Due less than 7 days,N,Not Required,RP-Repair
6065087,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,FINAL DRAW OIL CONTROL RH / LH AND DIFFERENTIAL AND MAKE FLUSHING.,30796,06-Oct-16,15-Oct-16,15-Oct-16,10/15/2016 4:00,0,20,15-Oct-16,15-Oct-16,Complete,3 - Due less than 30 days,Y,Required,SR-Service
6069698,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,"FINAL DRAW CONTROL RIGHT OIL, OIL SUPPLY 50W AND SEND TO OPERATE. THIS WILL BE FLUENT CHANGED AFTER 24 HOURS OF OPERATION AND OIL POWER DRIVE will be supplied 6000",25827,10-Oct-16,10-Oct-16,10-Oct-16,10-10-16 5:33,4,12,10-Oct-16,10-Oct-16,Complete,0 - Immediate,N,Required,RP-Repair
6077569,PV1-1123-TRH0434-FRM,434,FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,THREAD HAS TIRES embedded between POS # 3 & 4.,26109,14-Oct-16,14-Oct-16,14-Oct-16,10/14/2016 11:55,4,NULL,14-Oct-16,14-Oct-16,Complete,1 - Due less than 7 days,N,Required,RP-Repair
6079817,PV1-1123-TRH0434-HYS,434,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,pos tire change. 5 peeled in the tread,25827,16-Oct-16,16-Oct-16,16-Oct-16,10/16/2016 3:56,1,2,16-Oct-16,16-Oct-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
6083528,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,Crack repair fuel tank at the bottom.,40794,18-Oct-16,31-Jan-17,31-Jan-17,1/31/2017 7:11,1,2,28-Dec-16,27-Dec-16,Complete,0 - Immediate,N,Required,RE-Replace
6086940,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,PREVENTIVE MAINTENANCE 789D CATERPILLAR 1000 HRS,30796,19-Oct-16,30-Oct-16,30-Oct-16,10/30/2016 10:00,4,3,30-Oct-16,30-Oct-16,Complete,3 - Due less than 30 days,Y,Required,IN-Inspection
6091221,PV1-1123-TRH0434-HYS,434,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,Screw installation ¢ n to Defense Motor.,26109,22-Oct-16,22-Oct-16,22-Oct-16,10/22/2016 21:59,2,2,22-Oct-16,22-Oct-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
6100028,PV1-1123-TRH0434-FRM-CAB,434,CAB AND CONTROLS FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,RETRACT THE BROKEN SCREW AFRAME,40794,26-Oct-16,26-Oct-16,26-Oct-16,10/26/2016 15:38,1,NULL,26-Oct-16,26-Oct-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
6132871,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,Replace hose cooler cooling the hydraulic system ulico.,26109,28-Oct-16,28-Oct-16,28-Oct-16,10/28/2016 13:06,2,4,28-Oct-16,28-Oct-16,Complete,1 - Due less than 7 days,N,Required,RP-Repair
6175390,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,REPLACING THE COOLER HOSE HYDRAULIC SYSTEM (FOR PAYMENT),30796,31-Oct-16,31-Oct-16,31-Oct-16,10/31/2016 13:19,NULL,NULL,31-Oct-16,31-Oct-16,Complete,1 - Due less than 7 days,N,Required,IN-Inspection
6178026,PV1-1123-TRH0434-DTS-BRK,434,BRAKE SYSTEM DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789D,37261,01-Nov-16,08-Mar-17,08-Mar-17,03-08-17 7:00,12,NULL,NULL,NULL,Released,3 - Due less than 30 days,Y,Required,IN-Inspection
6181998,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,OIL CHANGE AND FILTER FOR BAD HID,30796,02-Nov-16,11-Nov-16,12-Nov-16,11-11-16 16:00,28,28,12-Nov-16,11-Nov-16,Complete,3 - Due less than 30 days,Y,Required,SR-Service
6184533,PV1-1123-TRH0434-TIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,(INSPETORES) REEMPLASO INSTRUMENT PANEL CABIN,36993,04-Nov-16,04-Nov-16,04-Nov-16,11-04-16 11:43,24,6,04-Nov-16,04-Nov-16,Complete,0 - Immediate,N,Required,RE-Replace
6188942,PV1-1123-TRH0434-ACS,434,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 434,FUEL TANK REPAIR,19913,08-Nov-16,09-Dec-16,09-Dec-16,12-09-16 6:59,1,1,09-Dec-16,09-Dec-16,Complete,3 - Due less than 30 days,Y,Required,IN-Inspection
6195136,PV1-1123-TRH0434-DTS-DIF,434,DIFFERENTIAL DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,Cinturó N EVALUATE THIS SAFETY REPORTED BAD.,40794,11-Nov-16,11-Nov-16,11-Nov-16,11-11-16 14:10,2,2,11-Nov-16,11-Nov-16,Complete,0 - Immediate,N,Required,RE-Replace
6195142,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,EVALUATION MAKE THE BRAKE SYSTEM FOR EXTRA NOISE ¥ APPLY BRAKES OR,17980,11-Nov-16,20-Feb-17,20-Feb-17,2/20/2017 13:41,2,NULL,05-Jan-17,05-Jan-17,Complete,1 - Due less than 7 days,N,Not Required,RE-Replace
6195149,PV1-1123-TRH0434,434,HAULTRUCK CATERPILLAR 789D 434,PREVENTIVE MAINTENANCE 500 HRS CATERPILLAR 789D,17980,11-Nov-16,12-Dec-16,12-Dec-16,12-12-16 13:41,2,2,12-Dec-16,12-Dec-16,Complete,1 - Due less than 7 days,N,Not Required,RE-Replace
6195679,PV1-1123-TRH0434-DTS-FD-RE-L,434,FINAL DRIVE REAR LEFT DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,CHANGING TIRE WEAR BY POS 5/6,26109,12-Nov-16,12-Nov-16,12-Nov-16,11-12-16 8:45,8,4,12-Nov-16,12-Nov-16,Complete,1 - Due less than 7 days,N,Required,RP-Repair
